job_idx,cv_col,source,model,label,score,score_skills,score_experience,score_education,score_location,gs_matched,label_checked,justification,generated_at
139,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,64.65,92.96,28.21,78.58,31.31,,,Skills: 93.0% | Experience: 28.2% | Education: 78.6% | Location: 31.3%,2026-05-07 19:23:31
139,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,42.24,63.29,0.0,47.96,48.9,,,Skills: 63.3% | Experience: 0.0% | Education: 48.0% | Location: 48.9%,2026-05-07 19:23:31
139,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.94,62.55,0.0,30.58,45.34,,,Skills: 62.5% | Experience: 0.0% | Education: 30.6% | Location: 45.3%,2026-05-07 19:23:31
139,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.71,22.83,0.0,0.0,43.84,,,Skills: 22.8% | Experience: 0.0% | Education: 0.0% | Location: 43.8%,2026-05-07 19:23:31
140,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,67.69,98.07,24.37,96.54,20.42,,,Skills: 98.1% | Experience: 24.4% | Education: 96.5% | Location: 20.4%,2026-05-07 19:23:31
140,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,1.44,1.76,1.08,2.35,0.0,,,Skills: 1.8% | Experience: 1.1% | Education: 2.4% | Location: 0.0%,2026-05-07 19:23:31
140,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.3,40.62,14.34,88.23,18.78,,,Skills: 40.6% | Experience: 14.3% | Education: 88.2% | Location: 18.8%,2026-05-07 19:23:31
140,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,60.49,65.49,58.84,87.69,13.64,,,Skills: 65.5% | Experience: 58.8% | Education: 87.7% | Location: 13.6%,2026-05-07 19:23:31
140,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,2.86,1.93,0.0,0.0,13.95,,,Skills: 1.9% | Experience: 0.0% | Education: 0.0% | Location: 13.9%,2026-05-07 19:23:31
141,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,71.22,82.57,55.89,90.03,41.4,,,Skills: 82.6% | Experience: 55.9% | Education: 90.0% | Location: 41.4%,2026-05-07 19:23:31
141,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.38,87.52,15.61,8.24,32.17,,,Skills: 87.5% | Experience: 15.6% | Education: 8.2% | Location: 32.2%,2026-05-07 19:23:31
141,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.92,82.77,0.0,12.66,35.18,,,Skills: 82.8% | Experience: 0.0% | Education: 12.7% | Location: 35.2%,2026-05-07 19:23:31
141,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.67,55.5,0.0,68.63,4.97,,,Skills: 55.5% | Experience: 0.0% | Education: 68.6% | Location: 5.0%,2026-05-07 19:23:31
141,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.32,49.31,0.0,0.0,23.95,,,Skills: 49.3% | Experience: 0.0% | Education: 0.0% | Location: 23.9%,2026-05-07 19:23:31
142,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.91,87.38,0.0,36.26,38.05,,,Skills: 87.4% | Experience: 0.0% | Education: 36.3% | Location: 38.0%,2026-05-07 19:23:31
142,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.67,83.98,0.0,47.25,30.87,,,Skills: 84.0% | Experience: 0.0% | Education: 47.2% | Location: 30.9%,2026-05-07 19:23:31
142,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.65,90.84,33.61,4.79,39.71,,,Skills: 90.8% | Experience: 33.6% | Education: 4.8% | Location: 39.7%,2026-05-07 19:23:31
142,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.69,25.34,0.0,8.7,32.07,,,Skills: 25.3% | Experience: 0.0% | Education: 8.7% | Location: 32.1%,2026-05-07 19:23:31
142,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.08,17.07,0.0,0.0,35.01,,,Skills: 17.1% | Experience: 0.0% | Education: 0.0% | Location: 35.0%,2026-05-07 19:23:31
143,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,75.86,93.49,60.55,88.65,37.32,,,Skills: 93.5% | Experience: 60.5% | Education: 88.7% | Location: 37.3%,2026-05-07 19:23:31
143,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,53.3,87.37,0.03,76.45,20.39,,,Skills: 87.4% | Experience: 0.0% | Education: 76.5% | Location: 20.4%,2026-05-07 19:23:31
143,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.11,86.79,0.0,37.1,13.19,,,Skills: 86.8% | Experience: 0.0% | Education: 37.1% | Location: 13.2%,2026-05-07 19:23:31
143,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.14,78.62,0.0,56.89,28.73,,,Skills: 78.6% | Experience: 0.0% | Education: 56.9% | Location: 28.7%,2026-05-07 19:23:31
143,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,11.41,17.98,0.0,0.0,28.15,,,Skills: 18.0% | Experience: 0.0% | Education: 0.0% | Location: 28.1%,2026-05-07 19:23:31
144,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.9,97.61,0.0,41.93,36.47,,,Skills: 97.6% | Experience: 0.0% | Education: 41.9% | Location: 36.5%,2026-05-07 19:23:31
144,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.85,84.36,0.0,48.08,36.6,,,Skills: 84.4% | Experience: 0.0% | Education: 48.1% | Location: 36.6%,2026-05-07 19:23:31
144,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.69,42.46,30.3,7.24,37.89,,,Skills: 42.5% | Experience: 30.3% | Education: 7.2% | Location: 37.9%,2026-05-07 19:23:31
144,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.25,25.22,0.0,48.84,35.94,,,Skills: 25.2% | Experience: 0.0% | Education: 48.8% | Location: 35.9%,2026-05-07 19:23:31
144,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.07,25.75,0.0,0.0,31.79,,,Skills: 25.8% | Experience: 0.0% | Education: 0.0% | Location: 31.8%,2026-05-07 19:23:31
145,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,66.61,74.56,86.45,39.78,48.1,,,Skills: 74.6% | Experience: 86.5% | Education: 39.8% | Location: 48.1%,2026-05-07 19:23:31
145,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,33.03,61.29,0.0,22.7,26.47,,,Skills: 61.3% | Experience: 0.0% | Education: 22.7% | Location: 26.5%,2026-05-07 19:23:31
145,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.25,91.75,25.79,13.33,42.89,,,Skills: 91.8% | Experience: 25.8% | Education: 13.3% | Location: 42.9%,2026-05-07 19:23:31
145,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.94,77.02,22.99,17.37,26.1,,,Skills: 77.0% | Experience: 23.0% | Education: 17.4% | Location: 26.1%,2026-05-07 19:23:31
145,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.48,19.68,0.0,0.0,44.08,,,Skills: 19.7% | Experience: 0.0% | Education: 0.0% | Location: 44.1%,2026-05-07 19:23:31
146,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.17,26.19,37.55,92.79,31.67,,,Skills: 26.2% | Experience: 37.5% | Education: 92.8% | Location: 31.7%,2026-05-07 19:23:31
146,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.93,48.0,0.0,29.43,12.26,,,Skills: 48.0% | Experience: 0.0% | Education: 29.4% | Location: 12.3%,2026-05-07 19:23:31
146,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.45,19.69,0.0,84.64,24.3,,,Skills: 19.7% | Experience: 0.0% | Education: 84.6% | Location: 24.3%,2026-05-07 19:23:31
146,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,31.88,46.98,0.0,51.56,18.51,,,Skills: 47.0% | Experience: 0.0% | Education: 51.6% | Location: 18.5%,2026-05-07 19:23:31
146,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,3.51,0.0,0.0,0.0,23.43,,,Skills: 0.0% | Experience: 0.0% | Education: 0.0% | Location: 23.4%,2026-05-07 19:23:31
147,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.06,26.33,62.57,89.84,32.81,,,Skills: 26.3% | Experience: 62.6% | Education: 89.8% | Location: 32.8%,2026-05-07 19:23:31
147,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.62,4.2,0.0,53.02,22.26,,,Skills: 4.2% | Experience: 0.0% | Education: 53.0% | Location: 22.3%,2026-05-07 19:23:31
147,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,23.04,5.32,0.0,92.8,15.7,,,Skills: 5.3% | Experience: 0.0% | Education: 92.8% | Location: 15.7%,2026-05-07 19:23:31
147,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.2,15.87,11.22,45.6,6.19,,,Skills: 15.9% | Experience: 11.2% | Education: 45.6% | Location: 6.2%,2026-05-07 19:23:31
147,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.68,26.68,0.0,0.0,13.39,,,Skills: 26.7% | Experience: 0.0% | Education: 0.0% | Location: 13.4%,2026-05-07 19:23:31
148,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,69.0,74.23,64.94,89.84,34.02,,,Skills: 74.2% | Experience: 64.9% | Education: 89.8% | Location: 34.0%,2026-05-07 19:23:31
148,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.11,88.21,0.0,44.09,26.69,,,Skills: 88.2% | Experience: 0.0% | Education: 44.1% | Location: 26.7%,2026-05-07 19:23:31
148,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.79,94.79,0.0,25.11,25.7,,,Skills: 94.8% | Experience: 0.0% | Education: 25.1% | Location: 25.7%,2026-05-07 19:23:31
148,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.72,64.66,0.0,42.62,15.56,,,Skills: 64.7% | Experience: 0.0% | Education: 42.6% | Location: 15.6%,2026-05-07 19:23:31
148,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.66,15.76,0.0,0.0,22.37,,,Skills: 15.8% | Experience: 0.0% | Education: 0.0% | Location: 22.4%,2026-05-07 19:23:31
149,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,58.02,85.86,36.36,47.87,33.42,,,Skills: 85.9% | Experience: 36.4% | Education: 47.9% | Location: 33.4%,2026-05-07 19:23:31
149,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,54.7,95.97,23.3,28.25,32.28,,,Skills: 96.0% | Experience: 23.3% | Education: 28.2% | Location: 32.3%,2026-05-07 19:23:31
149,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,51.49,92.03,38.29,13.22,16.4,,,Skills: 92.0% | Experience: 38.3% | Education: 13.2% | Location: 16.4%,2026-05-07 19:23:31
149,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.14,36.21,11.01,23.97,27.39,,,Skills: 36.2% | Experience: 11.0% | Education: 24.0% | Location: 27.4%,2026-05-07 19:23:31
149,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.01,24.89,0.0,0.0,27.05,,,Skills: 24.9% | Experience: 0.0% | Education: 0.0% | Location: 27.1%,2026-05-07 19:23:31
150,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,63.96,66.26,48.18,98.45,38.15,,,Skills: 66.3% | Experience: 48.2% | Education: 98.5% | Location: 38.1%,2026-05-07 19:23:31
150,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.52,76.72,28.89,56.27,22.37,,,Skills: 76.7% | Experience: 28.9% | Education: 56.3% | Location: 22.4%,2026-05-07 19:23:31
150,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,38.64,52.53,4.97,71.68,13.69,,,Skills: 52.5% | Experience: 5.0% | Education: 71.7% | Location: 13.7%,2026-05-07 19:23:31
150,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.29,24.09,6.02,47.72,24.02,,,Skills: 24.1% | Experience: 6.0% | Education: 47.7% | Location: 24.0%,2026-05-07 19:23:31
150,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,12.84,21.64,0.0,0.0,27.91,,,Skills: 21.6% | Experience: 0.0% | Education: 0.0% | Location: 27.9%,2026-05-07 19:23:31
151,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,45.3,83.37,10.67,15.87,40.72,,,Skills: 83.4% | Experience: 10.7% | Education: 15.9% | Location: 40.7%,2026-05-07 19:23:31
151,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.05,86.37,11.67,84.35,18.11,,,Skills: 86.4% | Experience: 11.7% | Education: 84.3% | Location: 18.1%,2026-05-07 19:23:31
151,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.08,70.24,24.09,35.09,32.96,,,Skills: 70.2% | Experience: 24.1% | Education: 35.1% | Location: 33.0%,2026-05-07 19:23:31
151,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.72,60.79,0.0,32.11,26.53,,,Skills: 60.8% | Experience: 0.0% | Education: 32.1% | Location: 26.5%,2026-05-07 19:23:31
151,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,13.94,23.65,0.0,0.0,29.9,,,Skills: 23.6% | Experience: 0.0% | Education: 0.0% | Location: 29.9%,2026-05-07 19:23:31
152,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,50.31,87.09,0.0,48.71,38.21,,,Skills: 87.1% | Experience: 0.0% | Education: 48.7% | Location: 38.2%,2026-05-07 19:23:31
152,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.47,60.69,0.0,55.63,13.8,,,Skills: 60.7% | Experience: 0.0% | Education: 55.6% | Location: 13.8%,2026-05-07 19:23:31
152,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.81,67.22,0.0,47.93,8.93,,,Skills: 67.2% | Experience: 0.0% | Education: 47.9% | Location: 8.9%,2026-05-07 19:23:31
152,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.5,68.08,40.99,50.09,0.0,,,Skills: 68.1% | Experience: 41.0% | Education: 50.1% | Location: 0.0%,2026-05-07 19:23:31
152,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.46,76.12,0.0,0.0,13.38,,,Skills: 76.1% | Experience: 0.0% | Education: 0.0% | Location: 13.4%,2026-05-07 19:23:31
153,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,58.39,90.83,58.68,18.17,25.0,,,Skills: 90.8% | Experience: 58.7% | Education: 18.2% | Location: 25.0%,2026-05-07 19:23:31
153,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.89,77.31,41.69,11.33,41.88,,,Skills: 77.3% | Experience: 41.7% | Education: 11.3% | Location: 41.9%,2026-05-07 19:23:31
153,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.91,80.47,0.0,47.95,34.21,,,Skills: 80.5% | Experience: 0.0% | Education: 48.0% | Location: 34.2%,2026-05-07 19:23:31
153,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.22,84.01,14.51,14.58,47.17,,,Skills: 84.0% | Experience: 14.5% | Education: 14.6% | Location: 47.2%,2026-05-07 19:23:31
153,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.59,38.06,0.0,0.0,29.11,,,Skills: 38.1% | Experience: 0.0% | Education: 0.0% | Location: 29.1%,2026-05-07 19:23:31
154,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,49.31,95.21,13.21,27.99,15.53,,,Skills: 95.2% | Experience: 13.2% | Education: 28.0% | Location: 15.5%,2026-05-07 19:23:31
154,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,17.04,24.86,0.0,28.71,9.02,,,Skills: 24.9% | Experience: 0.0% | Education: 28.7% | Location: 9.0%,2026-05-07 19:23:32
154,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,57.53,91.15,39.66,48.81,9.28,,,Skills: 91.2% | Experience: 39.7% | Education: 48.8% | Location: 9.3%,2026-05-07 19:23:32
154,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,27.53,60.51,0.36,11.75,5.9,,,Skills: 60.5% | Experience: 0.4% | Education: 11.8% | Location: 5.9%,2026-05-07 19:23:32
154,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,13.14,24.86,0.0,0.0,21.31,,,Skills: 24.9% | Experience: 0.0% | Education: 0.0% | Location: 21.3%,2026-05-07 19:23:32
155,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,62.98,54.69,73.15,86.55,36.73,,,Skills: 54.7% | Experience: 73.2% | Education: 86.5% | Location: 36.7%,2026-05-07 19:23:32
155,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,15.81,3.5,24.37,41.57,0.0,,,Skills: 3.5% | Experience: 24.4% | Education: 41.6% | Location: 0.0%,2026-05-07 19:23:32
155,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.47,41.68,0.0,44.01,0.0,,,Skills: 41.7% | Experience: 0.0% | Education: 44.0% | Location: 0.0%,2026-05-07 19:23:32
155,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.89,33.01,0.0,41.11,36.45,,,Skills: 33.0% | Experience: 0.0% | Education: 41.1% | Location: 36.5%,2026-05-07 19:23:32
155,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,6.13,2.87,0.0,0.0,33.19,,,Skills: 2.9% | Experience: 0.0% | Education: 0.0% | Location: 33.2%,2026-05-07 19:23:32
156,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,70.19,73.81,68.2,89.84,37.64,,,Skills: 73.8% | Experience: 68.2% | Education: 89.8% | Location: 37.6%,2026-05-07 19:23:32
156,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,47.64,87.75,1.55,47.93,17.1,,,Skills: 87.8% | Experience: 1.6% | Education: 47.9% | Location: 17.1%,2026-05-07 19:23:32
156,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.94,60.95,0.0,50.34,43.25,,,Skills: 61.0% | Experience: 0.0% | Education: 50.3% | Location: 43.2%,2026-05-07 19:23:32
156,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.44,65.95,0.0,40.31,0.0,,,Skills: 66.0% | Experience: 0.0% | Education: 40.3% | Location: 0.0%,2026-05-07 19:23:32
156,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,13.97,25.61,0.0,0.0,24.81,,,Skills: 25.6% | Experience: 0.0% | Education: 0.0% | Location: 24.8%,2026-05-07 19:23:32
157,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,59.72,76.2,49.78,50.64,44.44,,,Skills: 76.2% | Experience: 49.8% | Education: 50.6% | Location: 44.4%,2026-05-07 19:23:32
157,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,53.72,89.37,33.9,17.07,40.55,,,Skills: 89.4% | Experience: 33.9% | Education: 17.1% | Location: 40.5%,2026-05-07 19:23:32
157,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,48.03,82.85,24.57,28.92,19.73,,,Skills: 82.8% | Experience: 24.6% | Education: 28.9% | Location: 19.7%,2026-05-07 19:23:32
157,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,40.94,75.33,19.35,12.1,23.66,,,Skills: 75.3% | Experience: 19.4% | Education: 12.1% | Location: 23.7%,2026-05-07 19:23:32
157,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.45,10.85,0.0,0.0,34.08,,,Skills: 10.8% | Experience: 0.0% | Education: 0.0% | Location: 34.1%,2026-05-07 19:23:32
158,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.73,64.53,20.6,39.23,32.79,,,Skills: 64.5% | Experience: 20.6% | Education: 39.2% | Location: 32.8%,2026-05-07 19:23:32
158,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,50.77,82.91,22.14,38.57,29.07,,,Skills: 82.9% | Experience: 22.1% | Education: 38.6% | Location: 29.1%,2026-05-07 19:23:32
158,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,32.5,68.03,15.75,6.75,0.0,,,Skills: 68.0% | Experience: 15.8% | Education: 6.8% | Location: 0.0%,2026-05-07 19:23:32
158,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,16.79,31.68,0.0,3.96,22.16,,,Skills: 31.7% | Experience: 0.0% | Education: 4.0% | Location: 22.2%,2026-05-07 19:23:32
158,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,10.22,17.71,0.0,0.0,20.93,,,Skills: 17.7% | Experience: 0.0% | Education: 0.0% | Location: 20.9%,2026-05-07 19:23:32
159,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.48,55.58,30.15,5.47,24.1,,,Skills: 55.6% | Experience: 30.1% | Education: 5.5% | Location: 24.1%,2026-05-07 19:23:32
159,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,41.01,42.27,30.94,52.19,39.5,,,Skills: 42.3% | Experience: 30.9% | Education: 52.2% | Location: 39.5%,2026-05-07 19:23:32
159,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,60.53,89.15,10.94,84.25,35.23,,,Skills: 89.2% | Experience: 10.9% | Education: 84.2% | Location: 35.2%,2026-05-07 19:23:32
159,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,37.34,71.2,0.0,12.01,43.04,,,Skills: 71.2% | Experience: 0.0% | Education: 12.0% | Location: 43.0%,2026-05-07 19:23:32
159,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,21.39,41.58,0.0,0.0,31.74,,,Skills: 41.6% | Experience: 0.0% | Education: 0.0% | Location: 31.7%,2026-05-07 19:23:32
160,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,52.45,56.93,55.96,49.0,39.28,,,Skills: 56.9% | Experience: 56.0% | Education: 49.0% | Location: 39.3%,2026-05-07 19:23:32
160,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,44.07,53.04,29.3,47.91,39.66,,,Skills: 53.0% | Experience: 29.3% | Education: 47.9% | Location: 39.7%,2026-05-07 19:23:32
160,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,36.46,73.53,2.7,11.98,26.54,,,Skills: 73.5% | Experience: 2.7% | Education: 12.0% | Location: 26.5%,2026-05-07 19:23:32
160,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,28.2,52.57,0.0,11.53,32.47,,,Skills: 52.6% | Experience: 0.0% | Education: 11.5% | Location: 32.5%,2026-05-07 19:23:32
160,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,9.16,10.76,0.0,0.0,32.38,,,Skills: 10.8% | Experience: 0.0% | Education: 0.0% | Location: 32.4%,2026-05-07 19:23:32
161,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.99,50.36,36.11,52.77,28.46,,,Skills: 50.4% | Experience: 36.1% | Education: 52.8% | Location: 28.5%,2026-05-07 19:23:32
161,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,34.01,62.13,0.0,27.92,23.83,,,Skills: 62.1% | Experience: 0.0% | Education: 27.9% | Location: 23.8%,2026-05-07 19:23:32
161,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.99,52.49,40.49,38.07,35.06,,,Skills: 52.5% | Experience: 40.5% | Education: 38.1% | Location: 35.1%,2026-05-07 19:23:32
161,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,14.32,13.78,7.48,16.81,23.83,,,Skills: 13.8% | Experience: 7.5% | Education: 16.8% | Location: 23.8%,2026-05-07 19:23:32
161,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,20.37,21.53,0.0,36.98,29.07,,,Skills: 21.5% | Experience: 0.0% | Education: 37.0% | Location: 29.1%,2026-05-07 19:23:32
162,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,26.2,25.65,33.28,20.81,23.06,,,Skills: 25.6% | Experience: 33.3% | Education: 20.8% | Location: 23.1%,2026-05-07 19:23:32
162,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,19.27,13.25,0.0,45.8,32.07,,,Skills: 13.2% | Experience: 0.0% | Education: 45.8% | Location: 32.1%,2026-05-07 19:23:32
162,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.22,33.32,19.66,26.31,11.45,,,Skills: 33.3% | Experience: 19.7% | Education: 26.3% | Location: 11.4%,2026-05-07 19:23:32
162,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,24.82,33.13,5.75,32.67,23.97,,,Skills: 33.1% | Experience: 5.8% | Education: 32.7% | Location: 24.0%,2026-05-07 19:23:32
162,cv_5,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,25.04,56.41,0.0,0.0,16.53,,,Skills: 56.4% | Experience: 0.0% | Education: 0.0% | Location: 16.5%,2026-05-07 19:23:32
163,cv_1,job-1__1_.csv,Word2Vec-GaleShapley-v1,Retenu,66.24,69.15,68.82,89.84,22.72,,,Skills: 69.2% | Experience: 68.8% | Education: 89.8% | Location: 22.7%,2026-05-07 19:23:32
163,cv_2,job-1__1_.csv,Word2Vec-GaleShapley-v1,Ecarté,39.76,68.98,0.0,44.09,22.34,,,Skills: 69.0% | Experience: 0.0% | Education: 44.1% | Location: 22.3%,2026-05-07 19:23:32
163,cv_3,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,46.79,82.03,0.0,53.02,22.46,,,Skills: 82.0% | Experience: 0.0% | Education: 53.0% | Location: 22.5%,2026-05-07 19:23:32
163,cv_4,job-1__1_.csv,Word2Vec-GaleShapley-v1,A evaluer,43.5,66.44,0.0,76.39,10.95,,,Skills: 66.4% | Experience: 0.0% | Education: 76.4% | Location: 10.9%,2026-05-07 19:23:32
